SCHOOL_DSTRCT_NM,TEST_CMPNT_TYP_NM,NUMBER_TESTS_TAKEN,NOTESTS_3ORHIGHER,Year,Pass Rate,County
Camden County,World History,17.0,9.0,2021,0.5294117647058824,Camden
Carroll County,ALL Subjects,495.0,187.0,2021,0.37777777777777777,Carroll
Carroll County,Biology,14.0,7.0,2021,0.5,Carroll
Carroll County,Calculus A,29.0,7.0,2021,0.2413793103448276,Carroll
Carroll County,Computer Science Principles,13.0,4.0,2021,0.3076923076923077,Carroll
Carroll County,Eng. Language & Comp,68.0,26.0,2021,0.38235294117647056,Carroll
Carroll County,Eng. Literature & Comp,59.0,15.0,2021,0.2542372881355932,Carroll
Carroll County,Environmental Science,58.0,28.0,2021,0.4827586206896552,Carroll
Carroll County,Geography: Human,49.0,20.0,2021,0.40816326530612246,Carroll
Carroll County,Psychology,25.0,15.0,2021,0.6,Carroll
Carroll County,Statistics,10.0,2.0,2021,0.2,Carroll
Carroll County,U.S. History,91.0,28.0,2021,0.3076923076923077,Carroll
Carroll County,World History,38.0,20.0,2021,0.5263157894736842,Carroll
Catoosa County,ALL Subjects,159.0,87.0,2021,0.5471698113207547,Catoosa
Catoosa County,Biology,13.0,8.0,2021,0.6153846153846154,Catoosa
Catoosa County,Calculus A,17.0,7.0,2021,0.4117647058823529,Catoosa
Catoosa County,Chemistry,15.0,9.0,2021,0.6,Catoosa
Catoosa County,Eng. Language & Comp,35.0,24.0,2021,0.6857142857142857,Catoosa
Catoosa County,Eng. Literature & Comp,15.0,5.0,2021,0.3333333333333333,Catoosa
Catoosa County,World History,16.0,7.0,2021,0.4375,Catoosa
Savannah-Chatham County,ALL Subjects,1550.0,717.0,2021,0.4625806451612903,Savannah-Chatham
Savannah-Chatham County,Art History,13.0,2.0,2021,0.15384615384615385,Savannah-Chatham
Savannah-Chatham County,Art: Studio 2-D Design,37.0,32.0,2021,0.8648648648648649,Savannah-Chatham
Savannah-Chatham County,Art: Studio 3-D Design,26.0,12.0,2021,0.46153846153846156,Savannah-Chatham
Savannah-Chatham County,Art: Studio Drawing,21.0,21.0,2021,1.0,Savannah-Chatham
Savannah-Chatham County,Biology,57.0,22.0,2021,0.38596491228070173,Savannah-Chatham
Savannah-Chatham County,Calculus A,81.0,30.0,2021,0.37037037037037035,Savannah-Chatham
Savannah-Chatham County,Calculus BC,26.0,18.0,2021,0.6923076923076923,Savannah-Chatham
Savannah-Chatham County,Capstone,19.0,19.0,2021,1.0,Savannah-Chatham
Savannah-Chatham County,Capstone Research,12.0,9.0,2021,0.75,Savannah-Chatham
Savannah-Chatham County,Chemistry,37.0,14.0,2021,0.3783783783783784,Savannah-Chatham
Savannah-Chatham County,Computer Science A,41.0,26.0,2021,0.6341463414634146,Savannah-Chatham
Savannah-Chatham County,Computer Science Principles,24.0,10.0,2021,0.4166666666666667,Savannah-Chatham
Savannah-Chatham County,Economics: Micro,96.0,22.0,2021,0.22916666666666666,Savannah-Chatham
Savannah-Chatham County,Eng. Language & Comp,229.0,117.0,2021,0.5109170305676856,Savannah-Chatham
Savannah-Chatham County,Eng. Literature & Comp,54.0,23.0,2021,0.42592592592592593,Savannah-Chatham
Savannah-Chatham County,Environmental Science,48.0,29.0,2021,0.6041666666666666,Savannah-Chatham
Savannah-Chatham County,European History,15.0,10.0,2021,0.6666666666666666,Savannah-Chatham
Savannah-Chatham County,Geography: Human,11.0,5.0,2021,0.45454545454545453,Savannah-Chatham
Savannah-Chatham County,Gov. & Pol. Comp,35.0,15.0,2021,0.42857142857142855,Savannah-Chatham
Savannah-Chatham County,Gov. & Pol. U.S.,184.0,60.0,2021,0.32608695652173914,Savannah-Chatham
Savannah-Chatham County,Music Theory,14.0,7.0,2021,0.5,Savannah-Chatham
Savannah-Chatham County,Physics 1,52.0,15.0,2021,0.28846153846153844,Savannah-Chatham
Savannah-Chatham County,Psychology,34.0,9.0,2021,0.2647058823529412,Savannah-Chatham
Savannah-Chatham County,Spanish Language,34.0,24.0,2021,0.7058823529411765,Savannah-Chatham
Savannah-Chatham County,Statistics,67.0,30.0,2021,0.44776119402985076,Savannah-Chatham
Savannah-Chatham County,U.S. History,202.0,81.0,2021,0.400990099009901,Savannah-Chatham
Savannah-Chatham County,World History,58.0,41.0,2021,0.7068965517241379,Savannah-Chatham
Cherokee County,ALL Subjects,5010.0,3668.0,2021,0.7321357285429142,Cherokee
Cherokee County,Art: Studio 2-D Design,13.0,11.0,2021,0.8461538461538461,Cherokee
Cherokee County,Art: Studio Drawing,11.0,10.0,2021,0.9090909090909091,Cherokee
Cherokee County,Biology,226.0,171.0,2021,0.7566371681415929,Cherokee
Cherokee County,Calculus A,231.0,177.0,2021,0.7662337662337663,Cherokee
Cherokee County,Calculus BC,142.0,121.0,2021,0.852112676056338,Cherokee
Cherokee County,Capstone,43.0,43.0,2021,1.0,Cherokee
Cherokee County,Capstone Research,18.0,17.0,2021,0.9444444444444444,Cherokee
Cherokee County,Chemistry,135.0,90.0,2021,0.6666666666666666,Cherokee
Cherokee County,Computer Science A,68.0,44.0,2021,0.6470588235294118,Cherokee
Cherokee County,Computer Science Principles,132.0,105.0,2021,0.7954545454545454,Cherokee
Cherokee County,Economics: Macro,198.0,153.0,2021,0.7727272727272727,Cherokee
Cherokee County,Economics: Micro,222.0,156.0,2021,0.7027027027027027,Cherokee
Cherokee County,Eng. Language & Comp,470.0,363.0,2021,0.7723404255319148,Cherokee
Cherokee County,Eng. Literature & Comp,259.0,182.0,2021,0.7027027027027027,Cherokee
Cherokee County,Environmental Science,286.0,207.0,2021,0.7237762237762237,Cherokee
Cherokee County,European History,16.0,11.0,2021,0.6875,Cherokee
Cherokee County,Geography: Human,292.0,200.0,2021,0.684931506849315,Cherokee
Cherokee County,Gov. & Pol. Comp,27.0,26.0,2021,0.9629629629629629,Cherokee
Cherokee County,Gov. & Pol. U.S.,313.0,204.0,2021,0.6517571884984026,Cherokee
Cherokee County,Music Theory,19.0,13.0,2021,0.6842105263157895,Cherokee
Cherokee County,Physics 1,79.0,18.0,2021,0.22784810126582278,Cherokee
Cherokee County,Physics 2,12.0,7.0,2021,0.5833333333333334,Cherokee
Cherokee County,Physics C: Elec & Magnetism,22.0,17.0,2021,0.7727272727272727,Cherokee
Cherokee County,Physics C: Mechanics,125.0,73.0,2021,0.584,Cherokee
Cherokee County,Psychology,443.0,326.0,2021,0.7358916478555305,Cherokee
Cherokee County,Spanish Language,68.0,58.0,2021,0.8529411764705882,Cherokee
Cherokee County,Statistics,214.0,166.0,2021,0.7757009345794392,Cherokee
Cherokee County,U.S. History,438.0,323.0,2021,0.7374429223744292,Cherokee
Cherokee County,World History,484.0,372.0,2021,0.768595041322314,Cherokee
Clarke County,ALL Subjects,676.0,277.0,2021,0.40976331360946744,Clarke
Clarke County,Biology,15.0,10.0,2021,0.6666666666666666,Clarke
Clarke County,Calculus A,14.0,1.0,2021,0.07142857142857142,Clarke
Clarke County,Calculus BC,15.0,8.0,2021,0.5333333333333333,Clarke
Clarke County,Chemistry,25.0,8.0,2021,0.32,Clarke
Clarke County,Computer Science A,17.0,2.0,2021,0.11764705882352941,Clarke
Clarke County,Economics: Micro,36.0,9.0,2021,0.25,Clarke
Clarke County,Eng. Language & Comp,73.0,42.0,2021,0.5753424657534246,Clarke
Clarke County,Eng. Literature & Comp,12.0,2.0,2021,0.16666666666666666,Clarke
Clarke County,Environmental Science,53.0,22.0,2021,0.41509433962264153,Clarke
Clarke County,Gov. & Pol. U.S.,163.0,41.0,2021,0.25153374233128833,Clarke
Clarke County,Physics 1,10.0,5.0,2021,0.5,Clarke
Clarke County,Psychology,11.0,4.0,2021,0.36363636363636365,Clarke
Clarke County,Spanish Language,17.0,14.0,2021,0.8235294117647058,Clarke
Clarke County,Statistics,13.0,10.0,2021,0.7692307692307693,Clarke
Clarke County,U.S. History,82.0,32.0,2021,0.3902439024390244,Clarke
Clarke County,World History,97.0,50.0,2021,0.5154639175257731,Clarke
Clayton County,ALL Subjects,1924.0,354.0,2021,0.183991683991684,Clayton
Clayton County,Art: Studio 2-D Design,23.0,21.0,2021,0.9130434782608695,Clayton
Clayton County,Art: Studio Drawing,13.0,12.0,2021,0.9230769230769231,Clayton
Clayton County,Biology,79.0,16.0,2021,0.20253164556962025,Clayton
Clayton County,Calculus A,19.0,3.0,2021,0.15789473684210525,Clayton
Clayton County,Capstone,39.0,16.0,2021,0.41025641025641024,Clayton
Clayton County,Capstone Research,23.0,12.0,2021,0.5217391304347826,Clayton
Clayton County,Chemistry,54.0,5.0,2021,0.09259259259259259,Clayton
Clayton County,Computer Science A,18.0,2.0,2021,0.1111111111111111,Clayton
Clayton County,Computer Science Principles,58.0,13.0,2021,0.22413793103448276,Clayton
Clayton County,Economics: Macro,39.0,3.0,2021,0.07692307692307693,Clayton
Clayton County,Economics: Micro,23.0,4.0,2021,0.17391304347826086,Clayton
Clayton County,Eng. Language & Comp,225.0,43.0,2021,0.19111111111111112,Clayton
Clayton County,Eng. Literature & Comp,175.0,9.0,2021,0.05142857142857143,Clayton
Clayton County,Environmental Science,109.0,13.0,2021,0.11926605504587157,Clayton
Clayton County,Geography: Human,207.0,42.0,2021,0.2028985507246377,Clayton
Clayton County,Gov. & Pol. U.S.,214.0,36.0,2021,0.16822429906542055,Clayton
Clayton County,Psychology,30.0,6.0,2021,0.2,Clayton
Clayton County,Spanish Language,30.0,14.0,2021,0.4666666666666667,Clayton
Clayton County,Statistics,19.0,4.0,2021,0.21052631578947367,Clayton
Clayton County,U.S. History,221.0,33.0,2021,0.1493212669683258,Clayton
Clayton County,World History,252.0,42.0,2021,0.16666666666666666,Clayton
Cobb County,ALL Subjects,14671.0,9722.0,2021,0.6626678481357781,Cobb
Cobb County,Art History,22.0,13.0,2021,0.5909090909090909,Cobb
Cobb County,Art: Studio 2-D Design,88.0,83.0,2021,0.9431818181818182,Cobb
Cobb County,Art: Studio Drawing,45.0,45.0,2021,1.0,Cobb
Cobb County,Biology,418.0,295.0,2021,0.7057416267942583,Cobb
Cobb County,Calculus A,462.0,244.0,2021,0.5281385281385281,Cobb
Cobb County,Calculus BC,531.0,367.0,2021,0.6911487758945386,Cobb
Cobb County,Capstone,232.0,213.0,2021,0.9181034482758621,Cobb
Cobb County,Capstone Research,178.0,145.0,2021,0.8146067415730337,Cobb
Cobb County,Chemistry,380.0,179.0,2021,0.4710526315789474,Cobb
Cobb County,Chinese Lang. & Culture,24.0,24.0,2021,1.0,Cobb
Cobb County,Computer Science A,199.0,139.0,2021,0.6984924623115578,Cobb
Cobb County,Computer Science Principles,457.0,402.0,2021,0.8796498905908097,Cobb
Cobb County,Economics: Macro,585.0,413.0,2021,0.705982905982906,Cobb
Cobb County,Economics: Micro,207.0,119.0,2021,0.5748792270531401,Cobb
Cobb County,Eng. Language & Comp,1695.0,1088.0,2021,0.6418879056047198,Cobb
Cobb County,Eng. Literature & Comp,822.0,434.0,2021,0.5279805352798054,Cobb
Cobb County,Environmental Science,607.0,392.0,2021,0.6457990115321252,Cobb
Cobb County,European History,106.0,78.0,2021,0.7358490566037735,Cobb
Cobb County,French Language,72.0,51.0,2021,0.7083333333333334,Cobb
Cobb County,Geography: Human,1323.0,891.0,2021,0.673469387755102,Cobb
Cobb County,German Language,10.0,8.0,2021,0.8,Cobb
Cobb County,Gov. & Pol. Comp,72.0,65.0,2021,0.9027777777777778,Cobb
Cobb County,Gov. & Pol. U.S.,830.0,556.0,2021,0.6698795180722892,Cobb
Cobb County,Latin: Vergil,23.0,18.0,2021,0.782608695652174,Cobb
Cobb County,Music Theory,51.0,35.0,2021,0.6862745098039216,Cobb
Cobb County,Physics 1,624.0,263.0,2021,0.421474358974359,Cobb
Cobb County,Physics 2,33.0,29.0,2021,0.8787878787878788,Cobb
Cobb County,Physics C: Elec & Magnetism,35.0,31.0,2021,0.8857142857142857,Cobb
Cobb County,Physics C: Mechanics,177.0,126.0,2021,0.711864406779661,Cobb
Cobb County,Psychology,980.0,598.0,2021,0.610204081632653,Cobb
Cobb County,Spanish Language,395.0,366.0,2021,0.9265822784810127,Cobb
Cobb County,Spanish Literature,64.0,57.0,2021,0.890625,Cobb
Cobb County,Statistics,474.0,296.0,2021,0.6244725738396625,Cobb
Cobb County,U.S. History,1427.0,936.0,2021,0.6559215136650315,Cobb
Cobb County,World History,1014.0,716.0,2021,0.7061143984220908,Cobb
Coffee County,ALL Subjects,267.0,102.0,2021,0.38202247191011235,Coffee
Coffee County,Biology,21.0,9.0,2021,0.42857142857142855,Coffee
Coffee County,Calculus A,16.0,10.0,2021,0.625,Coffee
Coffee County,Capstone,15.0,9.0,2021,0.6,Coffee
Coffee County,Chemistry,38.0,7.0,2021,0.18421052631578946,Coffee
Coffee County,Economics: Macro,18.0,8.0,2021,0.4444444444444444,Coffee
Coffee County,Economics: Micro,18.0,7.0,2021,0.3888888888888889,Coffee
Coffee County,Eng. Literature & Comp,16.0,7.0,2021,0.4375,Coffee
Coffee County,Environmental Science,10.0,7.0,2021,0.7,Coffee
Coffee County,Geography: Human,10.0,4.0,2021,0.4,Coffee
Coffee County,Gov. & Pol. U.S.,31.0,9.0,2021,0.2903225806451613,Coffee
Coffee County,Psychology,30.0,4.0,2021,0.13333333333333333,Coffee
Coffee County,U.S. History,21.0,9.0,2021,0.42857142857142855,Coffee
Colquitt County,ALL Subjects,151.0,43.0,2021,0.2847682119205298,Colquitt
Colquitt County,Calculus A,11.0,4.0,2021,0.36363636363636365,Colquitt
Colquitt County,Eng. Language & Comp,23.0,10.0,2021,0.43478260869565216,Colquitt
Colquitt County,Eng. Literature & Comp,32.0,5.0,2021,0.15625,Colquitt
Colquitt County,Music Theory,10.0,4.0,2021,0.4,Colquitt
Colquitt County,Spanish Language,11.0,5.0,2021,0.45454545454545453,Colquitt
Colquitt County,Statistics,23.0,7.0,2021,0.30434782608695654,Colquitt
Colquitt County,U.S. History,13.0,6.0,2021,0.46153846153846156,Colquitt
Columbia County,ALL Subjects,3290.0,1783.0,2021,0.5419452887537994,Columbia
Columbia County,Art: Studio 2-D Design,24.0,24.0,2021,1.0,Columbia
Columbia County,Biology,166.0,116.0,2021,0.6987951807228916,Columbia
Columbia County,Calculus A,114.0,57.0,2021,0.5,Columbia
Columbia County,Calculus BC,54.0,30.0,2021,0.5555555555555556,Columbia
Columbia County,Capstone,67.0,64.0,2021,0.9552238805970149,Columbia
Columbia County,Capstone Research,47.0,39.0,2021,0.8297872340425532,Columbia
Columbia County,Chemistry,144.0,66.0,2021,0.4583333333333333,Columbia
Columbia County,Computer Science A,16.0,13.0,2021,0.8125,Columbia
Columbia County,Computer Science Principles,22.0,14.0,2021,0.6363636363636364,Columbia
Columbia County,Economics: Macro,10.0,5.0,2021,0.5,Columbia
Columbia County,Economics: Micro,33.0,20.0,2021,0.6060606060606061,Columbia
Columbia County,Eng. Language & Comp,377.0,218.0,2021,0.5782493368700266,Columbia
Columbia County,Eng. Literature & Comp,109.0,47.0,2021,0.43119266055045874,Columbia
Columbia County,Environmental Science,220.0,99.0,2021,0.45,Columbia
Columbia County,European History,14.0,14.0,2021,1.0,Columbia
Columbia County,Geography: Human,197.0,86.0,2021,0.4365482233502538,Columbia
Columbia County,Gov. & Pol. U.S.,336.0,148.0,2021,0.44047619047619047,Columbia
Columbia County,Physics 1,43.0,11.0,2021,0.2558139534883721,Columbia
Columbia County,Physics C: Mechanics,94.0,32.0,2021,0.3404255319148936,Columbia
Columbia County,Psychology,183.0,117.0,2021,0.639344262295082,Columbia
Columbia County,Spanish Language,42.0,33.0,2021,0.7857142857142857,Columbia
Columbia County,Statistics,82.0,55.0,2021,0.6707317073170732,Columbia
Columbia County,U.S. History,399.0,215.0,2021,0.5388471177944862,Columbia
Columbia County,World History,482.0,249.0,2021,0.516597510373444,Columbia
Cook County,ALL Subjects,47.0,22.0,2021,0.46808510638297873,Cook
Cook County,Biology,16.0,11.0,2021,0.6875,Cook
Cook County,Eng. Language & Comp,18.0,6.0,2021,0.3333333333333333,Cook
Cook County,U.S. History,13.0,5.0,2021,0.38461538461538464,Cook
Coweta County,ALL Subjects,1237.0,744.0,2021,0.6014551333872271,Coweta
Coweta County,Art: Studio Drawing,17.0,15.0,2021,0.8823529411764706,Coweta
Coweta County,Biology,67.0,43.0,2021,0.6417910447761194,Coweta
Coweta County,Calculus A,18.0,8.0,2021,0.4444444444444444,Coweta
Coweta County,Calculus BC,80.0,57.0,2021,0.7125,Coweta
Coweta County,Chemistry,73.0,48.0,2021,0.6575342465753424,Coweta
Coweta County,Computer Science A,13.0,5.0,2021,0.38461538461538464,Coweta
Coweta County,Computer Science Principles,31.0,23.0,2021,0.7419354838709677,Coweta
Coweta County,Economics: Macro,78.0,54.0,2021,0.6923076923076923,Coweta
Coweta County,Eng. Language & Comp,63.0,48.0,2021,0.7619047619047619,Coweta
Coweta County,Eng. Literature & Comp,27.0,18.0,2021,0.6666666666666666,Coweta
Coweta County,Environmental Science,85.0,47.0,2021,0.5529411764705883,Coweta
Coweta County,European History,169.0,107.0,2021,0.6331360946745562,Coweta
Coweta County,French Language,10.0,1.0,2021,0.1,Coweta
Coweta County,Geography: Human,103.0,68.0,2021,0.6601941747572816,Coweta
Coweta County,Gov. & Pol. U.S.,11.0,5.0,2021,0.45454545454545453,Coweta
Coweta County,Physics 1,77.0,20.0,2021,0.2597402597402597,Coweta
Coweta County,Physics 2,17.0,10.0,2021,0.5882352941176471,Coweta
Coweta County,Psychology,99.0,41.0,2021,0.41414141414141414,Coweta
Coweta County,Spanish Language,12.0,10.0,2021,0.8333333333333334,Coweta
Coweta County,Statistics,36.0,21.0,2021,0.5833333333333334,Coweta
Coweta County,U.S. History,137.0,82.0,2021,0.5985401459854015,Coweta
Crawford County,ALL Subjects,46.0,18.0,2021,0.391304347826087,Crawford
Crawford County,Eng. Language & Comp,11.0,4.0,2021,0.36363636363636365,Crawford
Crawford County,U.S. History,13.0,5.0,2021,0.38461538461538464,Crawford
Crisp County,ALL Subjects,20.0,9.0,2021,0.45,Crisp
Crisp County,Economics: Micro,20.0,9.0,2021,0.45,Crisp
Dade County,ALL Subjects,134.0,47.0,2021,0.35074626865671643,Dade
Dade County,Chemistry,10.0,2.0,2021,0.2,Dade
Dade County,Eng. Language & Comp,30.0,12.0,2021,0.4,Dade
Dade County,Eng. Literature & Comp,28.0,6.0,2021,0.21428571428571427,Dade
Dade County,Gov. & Pol. U.S.,28.0,11.0,2021,0.39285714285714285,Dade
Dade County,World History,28.0,13.0,2021,0.4642857142857143,Dade
Dawson County,ALL Subjects,185.0,83.0,2021,0.4486486486486487,Dawson
Dawson County,Eng. Language & Comp,16.0,8.0,2021,0.5,Dawson
Dawson County,Environmental Science,62.0,17.0,2021,0.27419354838709675,Dawson
Dawson County,Psychology,19.0,11.0,2021,0.5789473684210527,Dawson
Dawson County,U.S. History,22.0,7.0,2021,0.3181818181818182,Dawson
Dawson County,World History,16.0,10.0,2021,0.625,Dawson
Decatur County,ALL Subjects,92.0,34.0,2021,0.3695652173913043,Decatur
Decatur County,Eng. Language & Comp,19.0,10.0,2021,0.5263157894736842,Decatur
Decatur County,Eng. Literature & Comp,15.0,3.0,2021,0.2,Decatur
Decatur County,Gov. & Pol. U.S.,11.0,4.0,2021,0.36363636363636365,Decatur
Decatur County,Psychology,10.0,6.0,2021,0.6,Decatur
DeKalb County,ALL Subjects,5967.0,2780.0,2021,0.46589576001340705,DeKalb
DeKalb County,Art History,13.0,10.0,2021,0.7692307692307693,DeKalb
DeKalb County,Art: Studio 2-D Design,56.0,51.0,2021,0.9107142857142857,DeKalb
DeKalb County,Art: Studio Drawing,36.0,24.0,2021,0.6666666666666666,DeKalb
DeKalb County,Biology,125.0,63.0,2021,0.504,DeKalb
DeKalb County,Calculus A,201.0,72.0,2021,0.3582089552238806,DeKalb
DeKalb County,Calculus BC,73.0,57.0,2021,0.7808219178082192,DeKalb
DeKalb County,Capstone,24.0,20.0,2021,0.8333333333333334,DeKalb
DeKalb County,Capstone Research,64.0,48.0,2021,0.75,DeKalb
DeKalb County,Chemistry,163.0,73.0,2021,0.44785276073619634,DeKalb
DeKalb County,Computer Science A,73.0,33.0,2021,0.4520547945205479,DeKalb
DeKalb County,Computer Science Principles,36.0,21.0,2021,0.5833333333333334,DeKalb
DeKalb County,Economics: Macro,62.0,35.0,2021,0.5645161290322581,DeKalb
DeKalb County,Economics: Micro,279.0,143.0,2021,0.5125448028673835,DeKalb
DeKalb County,Eng. Language & Comp,584.0,290.0,2021,0.4965753424657534,DeKalb
DeKalb County,Eng. Literature & Comp,239.0,79.0,2021,0.3305439330543933,DeKalb
DeKalb County,Environmental Science,376.0,158.0,2021,0.42021276595744683,DeKalb
DeKalb County,European History,32.0,25.0,2021,0.78125,DeKalb
DeKalb County,French Language,21.0,9.0,2021,0.42857142857142855,DeKalb
DeKalb County,Geography: Human,590.0,321.0,2021,0.5440677966101695,DeKalb
DeKalb County,German Language,39.0,20.0,2021,0.5128205128205128,DeKalb
DeKalb County,Gov. & Pol. Comp,65.0,48.0,2021,0.7384615384615385,DeKalb
DeKalb County,Gov. & Pol. U.S.,353.0,157.0,2021,0.4447592067988669,DeKalb
DeKalb County,Music Theory,14.0,10.0,2021,0.7142857142857143,DeKalb
DeKalb County,Physics 1,157.0,68.0,2021,0.43312101910828027,DeKalb
DeKalb County,Physics 2,13.0,11.0,2021,0.8461538461538461,DeKalb
DeKalb County,Physics C: Mechanics,14.0,10.0,2021,0.7142857142857143,DeKalb
DeKalb County,Psychology,444.0,180.0,2021,0.40540540540540543,DeKalb
DeKalb County,Spanish Language,114.0,99.0,2021,0.868421052631579,DeKalb
DeKalb County,Statistics,181.0,73.0,2021,0.40331491712707185,DeKalb
DeKalb County,U.S. History,717.0,222.0,2021,0.30962343096234307,DeKalb
DeKalb County,World History,776.0,333.0,2021,0.42912371134020616,DeKalb
Dougherty County,ALL Subjects,94.0,3.0,2021,0.031914893617021274,Dougherty
Dougherty County,Eng. Language & Comp,39.0,1.0,2021,0.02564102564102564,Dougherty
Douglas County,ALL Subjects,851.0,400.0,2021,0.4700352526439483,Douglas
Douglas County,Biology,12.0,4.0,2021,0.3333333333333333,Douglas
Douglas County,Calculus A,46.0,5.0,2021,0.10869565217391304,Douglas
Douglas County,Capstone,71.0,67.0,2021,0.9436619718309859,Douglas
Douglas County,Capstone Research,34.0,22.0,2021,0.6470588235294118,Douglas
Douglas County,Chemistry,14.0,1.0,2021,0.07142857142857142,Douglas
Douglas County,Computer Science A,34.0,8.0,2021,0.23529411764705882,Douglas
Douglas County,Computer Science Principles,39.0,26.0,2021,0.6666666666666666,Douglas
Douglas County,Economics: Macro,40.0,14.0,2021,0.35,Douglas
Douglas County,Eng. Language & Comp,89.0,44.0,2021,0.4943820224719101,Douglas
Douglas County,Eng. Literature & Comp,26.0,11.0,2021,0.4230769230769231,Douglas
Douglas County,Environmental Science,16.0,9.0,2021,0.5625,Douglas
Douglas County,Geography: Human,106.0,34.0,2021,0.32075471698113206,Douglas
Douglas County,Physics 1,15.0,5.0,2021,0.3333333333333333,Douglas
Douglas County,Psychology,38.0,13.0,2021,0.34210526315789475,Douglas
Douglas County,Spanish Language,20.0,17.0,2021,0.85,Douglas
Douglas County,U.S. History,95.0,45.0,2021,0.47368421052631576,Douglas
Douglas County,World History,134.0,63.0,2021,0.4701492537313433,Douglas
Early County,ALL Subjects,30.0,5.0,2021,0.16666666666666666,Early
Early County,Eng. Language & Comp,11.0,2.0,2021,0.18181818181818182,Early
Early County,U.S. History,19.0,3.0,2021,0.15789473684210525,Early
Effingham County,ALL Subjects,804.0,384.0,2021,0.47761194029850745,Effingham
Effingham County,Biology,35.0,25.0,2021,0.7142857142857143,Effingham
Effingham County,Calculus A,51.0,19.0,2021,0.37254901960784315,Effingham
Effingham County,Chemistry,50.0,11.0,2021,0.22,Effingham
Effingham County,Economics: Macro,21.0,11.0,2021,0.5238095238095238,Effingham
Effingham County,Economics: Micro,34.0,26.0,2021,0.7647058823529411,Effingham
Effingham County,Eng. Language & Comp,93.0,56.0,2021,0.6021505376344086,Effingham
Effingham County,Eng. Literature & Comp,46.0,13.0,2021,0.2826086956521739,Effingham
Effingham County,Environmental Science,29.0,17.0,2021,0.5862068965517241,Effingham
Effingham County,Geography: Human,73.0,62.0,2021,0.8493150684931506,Effingham
Effingham County,Gov. & Pol. U.S.,128.0,33.0,2021,0.2578125,Effingham
Effingham County,Physics 1,14.0,4.0,2021,0.2857142857142857,Effingham
Effingham County,Psychology,25.0,8.0,2021,0.32,Effingham
Effingham County,Spanish Language,22.0,9.0,2021,0.4090909090909091,Effingham
Effingham County,Statistics,49.0,23.0,2021,0.46938775510204084,Effingham
Effingham County,U.S. History,103.0,44.0,2021,0.42718446601941745,Effingham
Elbert County,ALL Subjects,130.0,44.0,2021,0.3384615384615385,Elbert
Elbert County,Computer Science Principles,10.0,6.0,2021,0.6,Elbert
Elbert County,Economics: Macro,26.0,10.0,2021,0.38461538461538464,Elbert
Elbert County,Eng. Language & Comp,52.0,15.0,2021,0.28846153846153844,Elbert
Elbert County,Environmental Science,27.0,6.0,2021,0.2222222222222222,Elbert
Elbert County,Statistics,14.0,6.0,2021,0.42857142857142855,Elbert
Emanuel County,ALL Subjects,25.0,7.0,2021,0.28,Emanuel
Emanuel County,U.S. History,22.0,4.0,2021,0.18181818181818182,Emanuel
Fannin County,ALL Subjects,33.0,28.0,2021,0.8484848484848485,Fannin
Fannin County,Eng. Language & Comp,12.0,9.0,2021,0.75,Fannin
Fayette County,ALL Subjects,3915.0,2838.0,2021,0.724904214559387,Fayette
Fayette County,Art History,80.0,77.0,2021,0.9625,Fayette
Fayette County,Art: Studio 2-D Design,30.0,30.0,2021,1.0,Fayette
Fayette County,Biology,119.0,98.0,2021,0.8235294117647058,Fayette
Fayette County,Calculus A,196.0,136.0,2021,0.6938775510204082,Fayette
Fayette County,Calculus BC,131.0,93.0,2021,0.7099236641221374,Fayette
Fayette County,Capstone,78.0,71.0,2021,0.9102564102564102,Fayette
Fayette County,Capstone Research,40.0,32.0,2021,0.8,Fayette
Fayette County,Chemistry,86.0,47.0,2021,0.5465116279069767,Fayette
Fayette County,Computer Science A,74.0,41.0,2021,0.5540540540540541,Fayette
Fayette County,Computer Science Principles,130.0,103.0,2021,0.7923076923076923,Fayette
Fayette County,Economics: Micro,195.0,130.0,2021,0.6666666666666666,Fayette
Fayette County,Eng. Language & Comp,247.0,198.0,2021,0.8016194331983806,Fayette
Fayette County,Eng. Literature & Comp,219.0,151.0,2021,0.6894977168949772,Fayette
Fayette County,Environmental Science,150.0,113.0,2021,0.7533333333333333,Fayette
Fayette County,European History,55.0,45.0,2021,0.8181818181818182,Fayette
Fayette County,Geography: Human,258.0,168.0,2021,0.6511627906976745,Fayette
Fayette County,Gov. & Pol. U.S.,193.0,145.0,2021,0.7512953367875648,Fayette
Fayette County,Music Theory,42.0,32.0,2021,0.7619047619047619,Fayette
Fayette County,Physics 1,177.0,85.0,2021,0.480225988700565,Fayette
Fayette County,Physics 2,59.0,33.0,2021,0.559322033898305,Fayette
Fayette County,Physics C: Mechanics,37.0,33.0,2021,0.8918918918918919,Fayette
Fayette County,Psychology,350.0,250.0,2021,0.7142857142857143,Fayette
Fayette County,Spanish Language,38.0,35.0,2021,0.9210526315789473,Fayette
Fayette County,Statistics,240.0,163.0,2021,0.6791666666666667,Fayette
Fayette County,U.S. History,295.0,225.0,2021,0.7627118644067796,Fayette
Fayette County,World History,380.0,290.0,2021,0.7631578947368421,Fayette
Floyd County,ALL Subjects,537.0,301.0,2021,0.5605214152700186,Floyd
Floyd County,Biology,68.0,37.0,2021,0.5441176470588235,Floyd
Floyd County,Calculus A,14.0,3.0,2021,0.21428571428571427,Floyd
